review_date,review_rating,review_title,review_text,verified_purchase
2019-02-26,5,Love it!,"I always love simple wipes, they're so easy to use and take all of my makeup off in one wipe. It even manages to take off my waterproof mascara! They leave my skin feeling fresh and clean. I would recommend this to anyone. [This review was collected as part of a promotion.]",False
2019-02-26,4,"Feels good, doesn't leave any residue or scent","I didn't get much time to review this product to say if I found it highly effective or not, but I quite liked the way it made my skin feel when I applied it. It was easy to apply and soaked into my skin fast. It wasn't sticky and didn't leave any residue after. [This review was collected as part of a promotion.]",False
2019-02-26,5,Great toner,I am really impressed with this product as I have very dry sensitive skin. I choose the products I use carefully and know I can rely on the simple range. Easy to use and apply and leaves my face feeling fresh and clean. [This review was collected as part of a promotion.],False
2019-02-26,5,Great Toner - Even for Sensitive Skin,I have very sensitive skin and I know I can rely on the Simple range to care for my skin. I use this every evening after cleansing and it works brilliantly. Would highly recommend to anyone else with sensitive skin. [This review was collected as part of a promotion.],False
2019-02-26,4,Love Simple Products,I have been using these wipes for years. They're great. It is only recently I bought biodegradable ones. I then thought why aren't they ALL biodegradable? Something to think about guys....,False
2019-02-27,5,Great for quick on the go make up removing.,"I carry these in my gym bag for after work when I go. These remove my make up well and don't irritate my face, they remove mascara with some gentle rubbing. The scent isn't too overwhelming and leave my face soft. I wouldn't use these alone as I feel they don't remove everything but they are great for a rush or if you don't have face wash handy. [This review was collected as part of a promotion.]",False
2019-02-27,2,Simple Micellar Wipes,I found these wipes to be too dry to effectively remove my makeup. A double cleanse is definitely required with these. Removing eye makeup with these wipes was a struggle. Not as good as other simple wipes I have tried. Quite tough in the skin. [This review was collected as part of a promotion.],False
2019-02-27,5,Swear by brand,"Although I love and regularly use a number of simple skincare products I have avoided using facial toner due to a bad experience when using another major brand which left me with extremely dry flaky skin.However this toner does not make my skin sting at all, in fact it feels like like a moisturising water which leaves me with fresh dewy skin all day. My skin looks clearer and feels so smooth. I2019ve been using this Product 2/3 times a week now and it has deffinately changed my opinion on toners. Cannot reccomend enough!! [This review was collected as part of a promotion.]",False
2019-02-27,5,Great for quick on the go make up removing.,"I carry these in my gym bag for after work when I go. These remove my make up well and don't irritate my face, they remove mascara with some gentle rubbing. The scent isn't too overwhelming and leave my face soft. I wouldn't use these alone as I feel they don't remove everything but they are great for a rush or if you don't have face wash handy. [This review was collected as part of a promotion.]",False
2019-02-27,2,Simple Micellar Wipes,I found these wipes to be too dry to effectively remove my makeup. A double cleanse is definitely required with these. Removing eye makeup with these wipes was a struggle. Not as good as other simple wipes I have tried. Quite tough in the skin. [This review was collected as part of a promotion.],False
2019-02-27,5,Swear by brand,"Although I love and regularly use a number of simple skincare products I have avoided using facial toner due to a bad experience when using another major brand which left me with extremely dry flaky skin.However this toner does not make my skin sting at all, in fact it feels like like a moisturising water which leaves me with fresh dewy skin all day. My skin looks clearer and feels so smooth. I've been using this Product 2/3 times a week now and it has deffinately changed my opinion on toners. Cannot reccomend enough!! [This review was collected as part of a promotion.]",False
2019-02-27,5,Great for quick on the go make up removing.,"I carry these in my gym bag for after work when I go. These remove my make up well and don't irritate my face, they remove mascara with some gentle rubbing. The scent isn't too overwhelming and leave my face soft. I wouldn't use these alone as I feel they don't remove everything but they are great for a rush or if you don't have face wash handy. [This review was collected as part of a promotion.]",False
